model_name,query_id,query_text,rank,retrieved_doc_id_internal,retrieved_original_ticket_id,retrieved_subject,score,is_self_retrieval
paraphrase-multilingual-mpnet-base-v2,7994,Unauthorized access attempts to health records networks,1,8624,8624,Unauthorized Access Attempts on Medical Data Systems,0.8129571,False
paraphrase-multilingual-mpnet-base-v2,7994,Unauthorized access attempts to health records networks,2,582,582,Unauthorised Access Attempts on Medical Data Identified,0.79537,False
paraphrase-multilingual-mpnet-base-v2,7994,Unauthorized access attempts to health records networks,3,3567,3567,Incident of Unauthorised Access to Medical Data Systems,0.78377306,False
paraphrase-multilingual-mpnet-base-v2,8002,Unauthorized access incident to medical data,1,2074,2074,Concerning Data Security Incident,0.890141,False
paraphrase-multilingual-mpnet-base-v2,8002,Unauthorized access incident to medical data,2,6496,6496,Incident Report: Unauthorized Access Identified,0.88491905,False
paraphrase-multilingual-mpnet-base-v2,8002,Unauthorized access incident to medical data,3,3412,3412,Incident of Unauthorized Access to Medical Data,0.8774856,False
paraphrase-multilingual-mpnet-base-v2,8137,Medical data security measures inquiry for Oracle Database,1,4479,4479,Database Security,0.8723963,False
paraphrase-multilingual-mpnet-base-v2,8137,Medical data security measures inquiry for Oracle Database,2,10752,10752,Secure Medical Data Protocols,0.8687911,False
paraphrase-multilingual-mpnet-base-v2,8137,Medical data security measures inquiry for Oracle Database,3,531,531,Guidance on Securing Medical Data in Oracle Database 19c,0.84431976,False
paraphrase-multilingual-mpnet-base-v2,8231,Software crashing and generating errors after updates,1,2395,2395,Problem with Software Crash,0.85070765,False
paraphrase-multilingual-mpnet-base-v2,8231,Software crashing and generating errors after updates,2,8231,8231,Issue with Software Crashing and Errors,0.8403571,True
paraphrase-multilingual-mpnet-base-v2,8231,Software crashing and generating errors after updates,3,9491,9491,Problem with Software Crashing,0.82227564,False
paraphrase-multilingual-mpnet-base-v2,8355,Website analytics tool malfunction due to integration issue,1,8355,8355,Problems with the website analytics tool not functioning properly,0.8886559,True
paraphrase-multilingual-mpnet-base-v2,8355,Website analytics tool malfunction due to integration issue,2,5852,5852,Problem with Website Analytics Software,0.8256556,False
paraphrase-multilingual-mpnet-base-v2,8355,Website analytics tool malfunction due to integration issue,3,6095,6095,Problem with Website Analytics Tools,0.790632,False
paraphrase-multilingual-mpnet-base-v2,8399,Digital brand expansion techniques inquiry,1,5228,5228,Approaches for Enhancing Digital Brand Expansion,0.90195376,False
paraphrase-multilingual-mpnet-base-v2,8399,Digital brand expansion techniques inquiry,2,6910,6910,Strategies for Expanding a Digital Brand,0.8992174,False
paraphrase-multilingual-mpnet-base-v2,8399,Digital brand expansion techniques inquiry,3,1111,1111,Expansion Strategies,0.88667506,False
paraphrase-multilingual-mpnet-base-v2,8683,Securing medical data in PostgreSQL for hospital environment,1,8683,8683,Guide on Securing Medical Data in PostgreSQL for Hospital Environment,0.86531365,True
paraphrase-multilingual-mpnet-base-v2,8683,Securing medical data in PostgreSQL for hospital environment,2,10711,10711,Securing Medical Data in Hospital Settings,0.8207961,False
paraphrase-multilingual-mpnet-base-v2,8683,Securing medical data in PostgreSQL for hospital environment,3,8910,8910,Secure Medical Data in PostgreSQL 13,0.7875812,False
paraphrase-multilingual-mpnet-base-v2,8714,Multiple tools malfunctioning after recent update,1,4355,4355,Problem Concerning Integration Tools,0.83273697,False
paraphrase-multilingual-mpnet-base-v2,8714,Multiple tools malfunctioning after recent update,2,8714,8714,Multiple Tools Malfunctioning Post Update,0.78766716,True
paraphrase-multilingual-mpnet-base-v2,8714,Multiple tools malfunctioning after recent update,3,10465,10465,Tools Malfunction Possible Software Conflict,0.76882213,False
paraphrase-multilingual-mpnet-base-v2,8735,Digital strategies for tech product brand growth,1,6273,6273,Strategies for Tech Brand Growth in Digital Space,0.9253032,False
paraphrase-multilingual-mpnet-base-v2,8735,Digital strategies for tech product brand growth,2,885,885,Strategies for Brand Growth,0.8993355,False
paraphrase-multilingual-mpnet-base-v2,8735,Digital strategies for tech product brand growth,3,3132,3132,Expanding Digital Brand Influence,0.89743626,False
paraphrase-multilingual-mpnet-base-v2,8777,Delayed investment analysis results from data integration issues,1,4054,4054,Concerning Investment Analysis Delays,0.9006133,False
paraphrase-multilingual-mpnet-base-v2,8777,Delayed investment analysis results from data integration issues,2,8777,8777,Update on Investment Analysis Results,0.8974378,True
paraphrase-multilingual-mpnet-base-v2,8777,Delayed investment analysis results from data integration issues,3,8668,8668,Financial Firm Encountering Data Analysis Delays in Investment Optimization,0.8481811,False
paraphrase-multilingual-mpnet-base-v2,8854,Investment predictions failed due to data processing errors,1,9511,9511,Failed Investment Predictions,0.9061665,False
paraphrase-multilingual-mpnet-base-v2,8854,Investment predictions failed due to data processing errors,2,3188,3188,Investment Predictions Unsuccessful,0.89252925,False
paraphrase-multilingual-mpnet-base-v2,8854,Investment predictions failed due to data processing errors,3,2893,2893,Failure in Investment Forecasting Model,0.8851848,False
paraphrase-multilingual-mpnet-base-v2,8884,Request to enhance medical data security protocols,1,4409,4409,Security Enhancement,0.9494924,False
paraphrase-multilingual-mpnet-base-v2,8884,Request to enhance medical data security protocols,2,4029,4029,Security Data Protection,0.9479909,False
paraphrase-multilingual-mpnet-base-v2,8884,Request to enhance medical data security protocols,3,7821,7821,Data Protection Security,0.93821114,False
paraphrase-multilingual-mpnet-base-v2,9004,Update billing details for marketing firm,1,4108,4108,Update Billing Information,0.8513408,False
paraphrase-multilingual-mpnet-base-v2,9004,Update billing details for marketing firm,2,3933,3933,Update Information for Marketing Firms,0.7861834,False
paraphrase-multilingual-mpnet-base-v2,9004,Update billing details for marketing firm,3,9347,9347,Request for Updating Billing Information for Marketing Services,0.7631665,False
paraphrase-multilingual-mpnet-base-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,1,9265,9265,Campaign analytics dashboard encountered a problem,0.9079784,False
paraphrase-multilingual-mpnet-base-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,2,9134,9134,campaign analytics dashboard encountered a problem,0.9049822,True
paraphrase-multilingual-mpnet-base-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,3,712,712,Concern about Campaign Analytics Dashboard,0.7423372,False
paraphrase-multilingual-mpnet-base-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,1,2620,2620,Details on Integrating Elasticsearch 7.13 for SaaS Project Management,0.85403967,False
paraphrase-multilingual-mpnet-base-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,2,9252,9252,Details for Integrating Elasticsearch 7.13 SaaS Project Management,0.8251118,True
paraphrase-multilingual-mpnet-base-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,3,453,453,Support for Smartsheet Elasticsearch Integration,0.8044703,False
paraphrase-multilingual-mpnet-base-v2,9316,Intermittent connectivity issues across multiple products,1,1413,1413,Several Products Not Working at Once,0.7390277,False
paraphrase-multilingual-mpnet-base-v2,9316,Intermittent connectivity issues across multiple products,2,5336,5336,Report on Network Problems,0.73517144,False
paraphrase-multilingual-mpnet-base-v2,9316,Intermittent connectivity issues across multiple products,3,10734,10734,Several Products Not Working Together,0.73457867,False
paraphrase-multilingual-mpnet-base-v2,9420,Marketing agency website downtime from possible server overload,1,9888,9888,Server Downtime,0.8653159,False
paraphrase-multilingual-mpnet-base-v2,9420,Marketing agency website downtime from possible server overload,2,6506,6506,Report Website Downtime Issue,0.8638844,False
paraphrase-multilingual-mpnet-base-v2,9420,Marketing agency website downtime from possible server overload,3,9420,9420,Concern About Website Downtime,0.82182896,True
paraphrase-multilingual-mpnet-base-v2,9569,Security measures for confidential medical information,1,3081,3081,Protections for Confidential Medical Information,0.9043977,False
paraphrase-multilingual-mpnet-base-v2,9569,Security measures for confidential medical information,2,2300,2300,Security protocols for safeguarding medical information in healthcare settings,0.8956839,False
paraphrase-multilingual-mpnet-base-v2,9569,Security measures for confidential medical information,3,9569,9569,Safety Measures for Health Information,0.8916944,True
paraphrase-multilingual-mpnet-base-v2,9703,Project management workflow issues needing integration updates,1,9053,9053,Integration of Project Management Tools,0.7991123,False
paraphrase-multilingual-mpnet-base-v2,9703,Project management workflow issues needing integration updates,2,10503,10503,Request for Project Management Support,0.7979669,False
paraphrase-multilingual-mpnet-base-v2,9703,Project management workflow issues needing integration updates,3,6629,6629,Request for Update in Project Management Interface,0.7906029,False
paraphrase-multilingual-mpnet-base-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,1,9789,9789,Request to Improve Maintenance Schedule for Enhanced Performance,0.8284689,True
paraphrase-multilingual-mpnet-base-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,2,102,102,Request for Enhancing Maintenance Schedule for Better Performance,0.8227341,False
paraphrase-multilingual-mpnet-base-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,3,10559,10559,request update on maintenance schedule,0.68515444,False
paraphrase-multilingual-mpnet-base-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,1,9929,9929,Insight on Safeguarding Medical Data with Smart-Steckdose QuickBooks,0.7861775,True
paraphrase-multilingual-mpnet-base-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,2,3470,3470,Securing Medical Data on QuickBooks Online,0.7195512,False
paraphrase-multilingual-mpnet-base-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,3,9522,9522,Securing Medical Data in Hospitals,0.71931416,False
paraphrase-multilingual-mpnet-base-v2,10090,Web traffic decline possibly from algorithm change,1,4076,4076,Issue with Website Traffic,0.84223413,False
paraphrase-multilingual-mpnet-base-v2,10090,Web traffic decline possibly from algorithm change,2,8000,8000,Assistance with Decline in Website Traffic,0.8414899,False
paraphrase-multilingual-mpnet-base-v2,10090,Web traffic decline possibly from algorithm change,3,5398,5398,Unexplained Decline in Website Traffic,0.83698046,False
paraphrase-multilingual-mpnet-base-v2,10092,Underperforming marketing campaigns despite adjustments,1,2820,2820,Problems with Marketing Campaigns,0.8991883,False
paraphrase-multilingual-mpnet-base-v2,10092,Underperforming marketing campaigns despite adjustments,2,10092,10092,Issues with Underperforming Marketing Campaigns,0.89828134,True
paraphrase-multilingual-mpnet-base-v2,10092,Underperforming marketing campaigns despite adjustments,3,10391,10391,Concerns About Underperforming Marketing Campaigns,0.8965297,False
paraphrase-multilingual-mpnet-base-v2,10149,Online engagement decrease despite marketing efforts,1,3974,3974,Concern Regarding Decrease in Online Engagement,0.8842582,False
paraphrase-multilingual-mpnet-base-v2,10149,Online engagement decrease despite marketing efforts,2,10149,10149,Concern Over Decrease in Online Engagement,0.87700045,True
paraphrase-multilingual-mpnet-base-v2,10149,Online engagement decrease despite marketing efforts,3,6477,6477,Problem with Marketing Engagement,0.8684554,False
paraphrase-multilingual-mpnet-base-v2,10181,Investment optimization using data analytics tools inquiry,1,10881,10881,Inquiry About Data Analytics Solutions for Investment Strategies Optimization,0.9359133,False
paraphrase-multilingual-mpnet-base-v2,10181,Investment optimization using data analytics tools inquiry,2,1791,1791,Inquiry on Data Analytics Solutions for Investment Strategy Optimization,0.92610204,False
paraphrase-multilingual-mpnet-base-v2,10181,Investment optimization using data analytics tools inquiry,3,1737,1737,Enhancing Investment Strategies through Analytics,0.92503405,False
